Longitude,Latitude,Country,State,Locality,Elevation,Temperature,Precipitation,Buffer_0km ,Buffer_1km,Biome,Kingdom_host,Subkingdom_host,Phylum_host,Class_host,Order_host,Family_host,Genus_host,Host_species,Authors_host,IUCN,FishBase,Site_of_infection,Parasite_habitat,Exotic_or_native,Environment,Kingdom_parasite,Subkingdom_parasite,Phylum_parasite,Class_parasite,Order_parasite,Family_parasite,Genus_parasite,Parasite_species,Authors_parasite,Stage,Reference,
-98.94972222,18.80833333,Mexico,Morelos,Rio Cuautla,1280,23.3,901,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Notropis,Notropis_moralesi,"De Buen, 1955",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Caspeta-Mandujano, J. M., G. Cabañas-Carranza & E. Mendoza-Franco. 2009. Helmintos parásitos de peces dulceacuícolas mexicanos (Caso Morelos).  AGT-Universidad Autónoma del Estado de Morelos, Cuernavaca, Morelos, Mexico: 129 pp.",
-99.33638889,18.77638889,Mexico,Morelos,Rio Chalma,1026,24,876,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Notropis,Notropis_moralesi,"De Buen, 1955",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Caspeta-Mandujano, J. M., G. Cabañas-Carranza & E. Mendoza-Franco. 2009. Helmintos parásitos de peces dulceacuícolas mexicanos (Caso Morelos).  AGT-Universidad Autónoma del Estado de Morelos, Cuernavaca, Morelos, Mexico: 129 pp.",
-99.46444444,18.65388889,Mexico,Morelos,Rio Amacuzac,880,24.6,994,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Notropis,Notropis_moralesi,"De Buen, 1955",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Caspeta-Mandujano, J. M., G. Cabañas-Carranza & E. Mendoza-Franco. 2009. Helmintos parásitos de peces dulceacuícolas mexicanos (Caso Morelos).  AGT-Universidad Autónoma del Estado de Morelos, Cuernavaca, Morelos, Mexico: 129 pp.",
-99.10916667,18.95916667,Mexico,Morelos,Tepoztlan (Arroyo San Andés de la Cal),1469,21.1,988,1,1,Tropical & Subtropical Coniferous Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Goodeidae,Ilyodon,Ilyodon_whitei,"(Meek, 1904)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_ahuehuellensis,"Mejía & Pérez-Ponce de León, 2003",Adult,"Caspeta-Mandujano, J. M., G. Cabañas-Carranza & E. Mendoza-Franco. 2009. Helmintos parásitos de peces dulceacuícolas mexicanos (Caso Morelos).  AGT-Universidad Autónoma del Estado de Morelos, Cuernavaca, Morelos, Mexico: 129 pp.",
-98.88166667,18.75777778,Mexico,Morelos,Tlayecac (Barranca la Cuera),1340,23,883,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Notropis,Notropis_boucardi,"(Günther, 1868)",EN,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Caspeta-Mandujano, J. M., J. C. Salinas-Ocampo, R. Suárez-Rodríguez, C. Martínez-Ramírez & W. A. Matamoros. 2021. Morphological and molecular evidence for a new rhabdochonid species, Rhabdochona (Nematoda: Rhabdochonidae), parasitizing Eugerres mexicanus (Perciformes: Gerreidae), from the Lacantún River in the Biosphere Reserve of Montes Azules, Chiapas, Mexico. Revista Mexicana de Biodiversidad. 92(1): e923266.",
-98.88166667,18.75777778,Mexico,Morelos,Tlayecac (Barranca la Cuera),1340,23,883,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichlasoma,Cichlasoma_istlanum,"(Jordan & Snyder, 1899)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Caspeta-Mandujano, J. M., J. C. Salinas-Ocampo, R. Suárez-Rodríguez, C. Martínez-Ramírez & W. A. Matamoros. 2021. Morphological and molecular evidence for a new rhabdochonid species, Rhabdochona (Nematoda: Rhabdochonidae), parasitizing Eugerres mexicanus (Perciformes: Gerreidae), from the Lacantún River in the Biosphere Reserve of Montes Azules, Chiapas, Mexico. Revista Mexicana de Biodiversidad. 92(1): e923266.",
-99.46444444,18.65388889,Mexico,Morelos,Rio Amacuzac,880,24.6,994,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax_aeneus,"(Günther, 1860)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_mexicana,"Caspeta, Moravec & Salgado, 2000",Adult,"Caspeta-Mandujano, J. M., G. Cabañas-Carranza & E. Mendoza-Franco. 2009. Helmintos parásitos de peces dulceacuícolas mexicanos (Caso Morelos).  AGT-Universidad Autónoma del Estado de Morelos, Cuernavaca, Morelos, Mexico: 129 pp.",
-98.88166667,18.75777778,Mexico,Morelos,Tlayecac (Barranca la Cuera),1340,23,883,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax_mexicanus,"(De Filippi, 1853)",NA,LC,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_mexicana,"Caspeta, Moravec & Salgado, 2000",Adult,"Caspeta-Mandujano, J. M., J. C. Salinas-Ocampo, R. Suárez-Rodríguez, C. Martínez-Ramírez & W. A. Matamoros. 2021. Morphological and molecular evidence for a new rhabdochonid species, Rhabdochona (Nematoda: Rhabdochonidae), parasitizing Eugerres mexicanus (Perciformes: Gerreidae), from the Lacantún River in the Biosphere Reserve of Montes Azules, Chiapas, Mexico. Revista Mexicana de Biodiversidad. 92(1): e923266.",
-99.23972222,18.555,Mexico,Morelos,Rio Amacuzac (El Chisco),823,25.2,885,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax_aeneus,"(Günther, 1860)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_mexicana,"Caspeta, Moravec & Salgado, 2000",Adult,"Santacruz, A., C. P. Ornelas-García & G. Pérez-Ponce de León. 2020. Diversity of Rhabdochona mexicana (Nematoda: Rhabdochonidae), a parasite of Astyanax spp. (Characidae) in Mexico and Guatemala, using mitochondrial and nuclear genes, with the description of a new species. Journal of Helminthology. 94: e34.",
-99.07583333,18.86,Mexico,Morelos,Real de Coacalco (Yautepec),1170,23.4,922,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax_aeneus,"(Günther, 1860)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_mexicana,"Caspeta, Moravec & Salgado, 2000",Adult,"Santacruz, A., C. P. Ornelas-García & G. Pérez-Ponce de León. 2020. Diversity of Rhabdochona mexicana (Nematoda: Rhabdochonidae), a parasite of Astyanax spp. (Characidae) in Mexico and Guatemala, using mitochondrial and nuclear genes, with the description of a new species. Journal of Helminthology. 94: e34.",
-99.14305556,18.47611111,Mexico,Morelos,Rio Amacuzac (Huixastla),677,25.6,859,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ictalurus,Ictalurus_balsanus,"(Jordan & Snyder, 1899)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Rhabditida,Cucullanidae,Dichelyne,Dichelyne_diplocaecum,"Chandler, 1935",Adult,"Rosas-Valdez, R., O. Domínguez-Domínguez, A. Choudhury & G. Pérez-Ponce de León. 2007. Helminth parasites of the Balsas catfish Ictalurus balsanus (Siluriformes: Ictaluridae) in several localities of the Balsas River Drainage, Mexico: Species composition and biogeographical affinities. Comparative Parasitology. 74(2): 204-210.",
-99.46444444,18.65388889,Mexico,Morelos,Rio Amacuzac,880,24.6,994,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichlasoma,Cichlasoma_istlanum,"(Jordan & Snyder, 1899)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.14305556,18.47611111,Mexico,Morelos,Rio Amacuzac (Huixastla),677,25.6,859,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ictalurus,Ictalurus_balsanus,"(Jordan & Snyder, 1899)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Rosas-Valdez, R., O. Domínguez-Domínguez, A. Choudhury & G. Pérez-Ponce de León. 2007. Helminth parasites of the Balsas catfish Ictalurus balsanus (Siluriformes: Ictaluridae) in several localities of the Balsas River Drainage, Mexico: Species composition and biogeographical affinities. Comparative Parasitology. 74(2): 204-210.",
-99.19194444,18.51916667,Mexico,Morelos,Xicatlacotla,787,25.3,875,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ictalurus,Ictalurus_balsanus,"(Jordan & Snyder, 1899)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Rosas-Valdez, R., O. Domínguez-Domínguez, A. Choudhury & G. Pérez-Ponce de León. 2007. Helminth parasites of the Balsas catfish Ictalurus balsanus (Siluriformes: Ictaluridae) in several localities of the Balsas River Drainage, Mexico: Species composition and biogeographical affinities. Comparative Parasitology. 74(2): 204-210.",
-98.14638889,18.51527778,Mexico,Morelos,Laguna Nexpa,1383,22.5,746,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ictalurus,Ictalurus_balsanus,"(Jordan & Snyder, 1899)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Rosas-Valdez, R., O. Domínguez-Domínguez, A. Choudhury & G. Pérez-Ponce de León. 2007. Helminth parasites of the Balsas catfish Ictalurus balsanus (Siluriformes: Ictaluridae) in several localities of the Balsas River Drainage, Mexico: Species composition and biogeographical affinities. Comparative Parasitology. 74(2): 204-210.",
-99.46055556,18.64944444,Mexico,Morelos,Rio Amacuzac (Contlalco),1064,24.1,1047,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichlasoma,Cichlasoma_istlanum,"(Jordan & Snyder, 1899)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.46055556,18.64944444,Mexico,Morelos,Rio Amacuzac (Contlalco),1064,24.1,1047,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Psalidodon,Psalidodon_fasciatus,"(Cuvier, 1819)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_mexicana,"Caspeta, Moravec & Salgado, 2000",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.455,18.82666667,Mexico,Morelos,Rio Chalma (El Platanar),1205,22.6,1000,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Notropis,Notropis_boucardi,"(Günther, 1868)",EN,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Caspeta-Mandujano J. M. & H. Mejía-Mojica. 2004. Seasonal dynamics of the occurrence and maturation of Rhabdochona canadensis in its definitive host, Notropis boucardi, of the Chalma River, State of Morelos, Mexico. Helminthologia. 41(3): 121-123.",
-99.50388889,18.8175,Mexico,Morelos,Rio Amacuzac (Las Planchas),1781,20.2,1036,1,1,Tropical & Subtropical Coniferous Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Psalidodon,Psalidodon_fasciatus,"(Cuvier, 1819)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_mexicana,"Caspeta, Moravec & Salgado, 2000",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.46444444,18.65388889,Mexico,Morelos,Rio Amacuzac,880,24.6,994,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Psalidodon,Psalidodon_fasciatus,"(Cuvier, 1819)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_mexicana,"Caspeta, Moravec & Salgado, 2000",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.50388889,18.8175,Mexico,Morelos,Rio Amacuzac (Las Planchas),1781,20.2,1036,1,1,Tropical & Subtropical Coniferous Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Notropis,Notropis_boucardi,"(Günther, 1868)",EN,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.23972222,18.555,Mexico,Morelos,Rio Amacuzac (El Chisco),823,25.2,885,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Goodeidae,Ilyodon,Ilyodon_whitei,"(Meek, 1904)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Caspeta-Mandujano J. M., F. Moravec. M. A. Delgado-Yoshino & G. Salgado-Maldonado. 2000. Seasonal variations in the occurrence and maturation of the nematode Rhabdochona kidderi in Cichlasoma nigrofasciatum of the Amacuzac River, Mexico. Helminthologia. 37: 29-33.",
-99.23972222,18.555,Mexico,Morelos,Rio Amacuzac (El Chisco),823,25.2,885,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_sphenops,"Valenciennes, 1846",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.46055556,18.64944444,Mexico,Morelos,Rio Amacuzac (Contlalco),1064,24.1,1047,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_sphenops,"Valenciennes, 1846",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.50388889,18.8175,Mexico,Morelos,Rio Amacuzac (Las Planchas),1781,20.2,1036,1,1,Tropical & Subtropical Coniferous Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Psalidodon,Psalidodon_fasciatus,"(Cuvier, 1819)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.23972222,18.555,Mexico,Morelos,Rio Amacuzac (El Chisco),823,25.2,885,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Amatitlania,Amatitlania_nigrofasciata,"(Günther, 1867)",NA,NE,Liver,Endoparasite,Exotic,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.45055556,18.64638889,Mexico,Morelos,Huajintlan,1002,24.6,1011,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_sphenops,"Valenciennes, 1846",LC,NA,Liver,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.46444444,18.65388889,Mexico,Morelos,Rio Amacuzac,880,24.6,994,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_sphenops,"Valenciennes, 1846",LC,NA,Liver,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
-99.50388889,18.8175,Mexico,Morelos,Rio Amacuzac (Las Planchas),1781,20.2,1036,1,1,Tropical & Subtropical Coniferous Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_sphenops,"Valenciennes, 1846",LC,NA,Liver,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, J. M. Caspeta-Mandujano, E. Soto-Galera, E. Mayén-Peña, D. Brailovsky & R. Báez-Valé. 2001. Helminth parasites of freshwater fishes of the Balsas River drainage basin of southwestern Mexico. Comparative Parasitology. 68(2): 196-203.",
